GISJOIN,STATEA,COUNTYA,TRACTA,BLKGRPA,from_5_to_17_years,from_5_to_17_years_speak_only_english,from_5_to_17_years_speak_spanish,from_5_to_17_years_speak_spanish_very_well,from_5_to_17_years_speak_spanish_well,from_5_to_17_years_speak_spanish_not_well,from_5_to_17_years_speak_spanish_not_at_all,from_5_to_17_years_speak_indo_european,from_5_to_17_years_speak_indo_european_very_well,from_5_to_17_years_speak_indo_european_well,from_5_to_17_years_speak_indo_european_not_well,from_5_to_17_years_speak_indo_european_not_at_all,from_5_to_17_years_speak_asian_and_pacific_island,from_5_to_17_years_speak_asian_and_pacific_island_very_well,from_5_to_17_years_speak_asian_and_pacific_island_well,from_5_to_17_years_speak_asian_and_pacific_island_not_well,from_5_to_17_years_speak_asian_and_pacific_island_not_at_all,from_5_to_17_years_speak_other,from_5_to_17_years_speak_other_very_well,from_5_to_17_years_speak_other_well,from_5_to_17_years_speak_other_not_well,from_5_to_17_years_speak_other_not_at_all,from_18_to_64_years,from_18_to_64_years_speak_only_english,from_18_to_64_years_speak_spanish,from_18_to_64_years_speak_spanish_very_well,from_18_to_64_years_speak_spanish_well,from_18_to_64_years_speak_spanish_not_well,from_18_to_64_years_speak_spanish_not_at_all,from_18_to_64_years_speak_indo_european,from_18_to_64_years_speak_indo_european_very_well,from_18_to_64_years_speak_indo_european_well,from_18_to_64_years_speak_indo_european_not_well,from_18_to_64_years_speak_indo_european_not_at_all,from_18_to_64_years_speak_asian_and_pacific_island,from_18_to_64_years_speak_asian_and_pacific_island_very_well,from_18_to_64_years_speak_asian_and_pacific_island_well,from_18_to_64_years_speak_asian_and_pacific_island_not_well,from_18_to_64_years_speak_asian_and_pacific_island_not_at_all,from_18_to_64_years_speak_other,from_18_to_64_years_speak_other_very_well,from_18_to_64_years_speak_other_well,from_18_to_64_years_speak_other_not_well,from_18_to_64_years_speak_other_not_at_all,from_64_to_over,from_64_to_over_speak_only_english,from_64_to_over_speak_spanish,from_64_to_over_speak_spanish_very_well,from_64_to_over_speak_spanish_well,from_64_to_over_speak_spanish_not_well,from_64_to_over_speak_spanish_not_at_all,from_64_to_over_speak_indo_european,from_64_to_over_speak_indo_european_very_well,from_64_to_over_speak_indo_european_well,from_64_to_over_speak_indo_european_not_well,from_64_to_over_speak_indo_european_not_at_all,from_64_to_over_speak_asian_and_pacific_island,from_64_to_over_speak_asian_and_pacific_island_very_well,from_64_to_over_speak_asian_and_pacific_island_well,from_64_to_over_speak_asian_and_pacific_island_not_well,from_64_to_over_speak_asian_and_pacific_island_not_at_all,from_64_to_over_speak_other,from_64_to_over_speak_other_very_well,from_64_to_over_speak_other_well,from_64_to_over_speak_other_not_well,from_64_to_over_speak_other_not_at_all
G41004700023032,41,47,2303,2,295,295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140,1091,0,0,0,0,0,22,22,0,0,0,27,0,15,12,0,0,0,0,0,0,451,412,0,0,0,0,0,39,23,16,0,0,0,0,0,0,0,0,0,0,0,0
G41004700023033,41,47,2303,3,371,312,28,28,0,0,0,6,6,0,0,0,25,25,0,0,0,0,0,0,0,0,1599,1493,60,60,0,0,0,25,25,0,0,0,21,21,0,0,0,0,0,0,0,0,178,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G41004700023041,41,47,2304,1,421,404,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1260,1123,83,67,16,0,0,54,54,0,0,0,0,0,0,0,0,0,0,0,0,0,170,142,15,15,0,0,0,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0
G41004700023042,41,47,2304,2,198,161,19,19,0,0,0,0,0,0,0,0,18,18,0,0,0,0,0,0,0,0,534,509,0,0,0,0,0,11,11,0,0,0,14,0,14,0,0,0,0,0,0,0,159,108,0,0,0,0,0,32,32,0,0,0,19,0,0,9,10,0,0,0,0,0
G41004700023043,41,47,2304,3,199,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1398,1321,16,16,0,0,0,14,14,0,0,0,29,29,0,0,0,18,18,0,0,0,216,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G41004700023044,41,47,2304,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,117,0,0,0,0,0,0,0,0,0,0,13,0,13,0,0,0,0,0,0,0,315,250,0,0,0,0,0,40,40,0,0,0,25,0,13,12,0,0,0,0,0,0
G41004700024001,41,47,2400,1,207,198,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,795,761,0,0,0,0,0,34,21,0,0,13,0,0,0,0,0,0,0,0,0,0,171,155,8,8,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0
G41004700024002,41,47,2400,2,335,257,14,14,0,0,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,1323,1122,67,47,11,9,0,119,59,31,29,0,15,15,0,0,0,0,0,0,0,0,491,491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G41004700025011,41,47,2501,1,1250,1224,26,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2040,1959,19,19,0,0,0,41,41,0,0,0,21,21,0,0,0,0,0,0,0,0,445,431,0,0,0,0,0,14,1,13,0,0,0,0,0,0,0,0,0,0,0,0
G41004700025012,41,47,2501,2,205,150,0,0,0,0,0,55,55,0,0,0,0,0,0,0,0,0,0,0,0,0,1084,1040,0,0,0,0,0,44,32,12,0,0,0,0,0,0,0,0,0,0,0,0,186,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G41004700025013,41,47,2501,3,390,225,165,148,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1926,1712,146,58,17,54,17,68,58,0,10,0,0,0,0,0,0,0,0,0,0,0,633,557,0,0,0,0,0,76,76,0,0,0,0,0,0,0,0,0,0,0,0,0
G41004700025021,41,47,2502,1,501,342,75,46,13,0,16,84,84,0,0,0,0,0,0,0,0,0,0,0,0,0,1197,792,346,55,63,85,143,59,59,0,0,0,0,0,0,0,0,0,0,0,0,0,203,185,18,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G41004700025022,41,47,2502,2,382,279,103,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440,1099,321,162,34,111,14,0,0,0,0,0,20,20,0,0,0,0,0,0,0,0,245,237,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0
G41004700025023,41,47,2502,3,45,35,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,403,349,54,0,46,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,346,346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G41004700026001,41,47,2600,1,99,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,575,559,4,4,0,0,0,9,9,0,0,0,3,3,0,0,0,0,0,0,0,0,164,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G41004700026002,41,47,2600,2,355,182,131,131,0,0,0,42,42,0,0,0,0,0,0,0,0,0,0,0,0,0,511,402,71,39,0,32,0,38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,185,174,6,6,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0
G41004700027001,41,47,2700,1,400,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1663,1565,22,17,0,5,0,39,39,0,0,0,37,32,5,0,0,0,0,0,0,0,539,539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G41004700027002,41,47,2700,2,203,191,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,570,563,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G41004700027003,41,47,2700,3,177,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,874,845,0,0,0,0,0,0,0,0,0,0,29,0,29,0,0,0,0,0,0,0,282,282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G41004700027004,41,47,2700,4,54,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,708,659,49,11,26,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,321,321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G41004700027005,41,47,2700,5,377,353,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1405,1224,96,84,12,0,0,9,9,0,0,0,76,46,0,30,0,0,0,0,0,0,376,376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G41004700028001,41,47,2800,1,201,192,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,895,792,103,77,9,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302,288,8,8,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0
G41004700028002,41,47,2800,2,517,482,35,29,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1394,1229,92,51,30,11,0,60,60,0,0,0,13,6,7,0,0,0,0,0,0,0,409,396,0,0,0,0,0,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0
G41004700101001,41,47,10100,1,179,155,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,422,359,63,27,12,22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,125,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G41004700101002,41,47,10100,2,109,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,463,355,100,27,0,40,33,8,5,0,0,3,0,0,0,0,0,0,0,0,0,0,136,118,6,0,0,0,6,6,0,0,3,3,6,3,0,3,0,0,0,0,0,0
G41004700102011,41,47,10201,1,206,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,695,581,114,4,0,59,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313,313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G41004700102012,41,47,10201,2,282,183,99,55,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,784,660,121,47,16,35,23,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,193,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G41004700102021,41,47,10202,1,453,316,137,95,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,963,828,135,97,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278,278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G41004700102022,41,47,10202,2,395,228,167,148,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1022,784,224,100,55,39,30,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,349,342,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G41004700102023,41,47,10202,3,122,111,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,443,408,35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G41004700102024,41,47,10202,4,809,344,310,258,27,5,20,155,145,10,0,0,0,0,0,0,0,0,0,0,0,0,1864,1136,575,195,168,138,74,133,118,15,0,0,20,20,0,0,0,0,0,0,0,0,75,71,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
G41004700103031,41,47,10303,1,641,234,393,333,54,3,3,14,9,0,5,0,0,0,0,0,0,0,0,0,0,0,1560,570,968,524,85,238,121,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,123,81,42,0,2,15,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G41004700103032,41,47,10303,2,474,260,94,81,0,0,13,120,120,0,0,0,0,0,0,0,0,0,0,0,0,0,1649,800,506,215,89,64,138,303,303,0,0,0,40,40,0,0,0,0,0,0,0,0,298,198,29,6,10,13,0,71,16,0,9,46,0,0,0,0,0,0,0,0,0,0
G41004700103041,41,47,10304,1,257,96,113,113,0,0,0,48,48,0,0,0,0,0,0,0,0,0,0,0,0,0,581,256,259,0,132,72,55,45,35,10,0,0,21,0,21,0,0,0,0,0,0,0,52,42,0,0,0,0,0,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0
G41004700103042,41,47,10304,2,915,147,686,560,59,67,0,82,54,28,0,0,0,0,0,0,0,0,0,0,0,0,1849,352,1256,368,178,331,379,197,47,122,28,0,0,0,0,0,0,44,0,31,0,13,65,29,20,7,0,0,13,11,0,0,11,0,5,5,0,0,0,0,0,0,0,0
G41004700103043,41,47,10304,3,253,96,157,108,11,12,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,838,98,588,109,75,266,138,152,64,32,25,31,0,0,0,0,0,0,0,0,0,0,105,29,52,0,0,0,52,24,0,0,0,24,0,0,0,0,0,0,0,0,0,0
G41004700103044,41,47,10304,4,331,10,313,204,40,69,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,796,189,518,161,100,106,151,89,66,0,23,0,0,0,0,0,0,0,0,0,0,0,21,15,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0
G41004700103051,41,47,10305,1,513,68,445,321,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1380,206,1174,249,262,269,394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,75,28,9,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G41004700103052,41,47,10305,2,155,50,99,99,0,0,0,5,5,0,0,0,0,0,0,0,0,1,1,0,0,0,663,246,259,122,71,63,3,152,96,20,26,10,6,6,0,0,0,0,0,0,0,0,119,70,14,14,0,0,0,35,18,0,8,9,0,0,0,0,0,0,0,0,0,0
G41004700103053,41,47,10305,3,189,39,139,125,5,9,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,814,326,411,144,151,20,96,77,60,17,0,0,0,0,0,0,0,0,0,0,0,0,225,190,25,25,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0
G41004700103061,41,47,10306,1,670,334,187,62,125,0,0,100,35,0,50,15,0,0,0,0,0,49,49,0,0,0,1983,670,760,254,186,34,286,174,41,90,25,18,15,0,15,0,0,364,135,53,111,65,504,461,43,16,4,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G41004700103062,41,47,10306,2,875,260,615,409,20,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1468,281,1172,176,274,602,120,15,0,15,0,0,0,0,0,0,0,0,0,0,0,0,183,0,183,9,36,59,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G41004700103063,41,47,10306,3,295,0,295,295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404,42,342,45,23,117,157,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,225,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G41004700103064,41,47,10306,4,72,42,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,88,91,48,43,0,0,19,9,10,0,0,0,0,0,0,0,0,0,0,0,0,247,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G41004700103065,41,47,10306,5,253,110,143,91,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,675,201,445,197,36,212,0,17,17,0,0,0,12,12,0,0,0,0,0,0,0,0,166,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G41004700103071,41,47,10307,1,195,148,0,0,0,0,0,16,11,0,5,0,31,31,0,0,0,0,0,0,0,0,1052,846,156,118,0,0,38,11,0,11,0,0,39,7,32,0,0,0,0,0,0,0,952,897,25,0,25,0,0,22,15,7,0,0,8,8,0,0,0,0,0,0,0,0
G41004700103072,41,47,10307,2,442,188,254,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1015,706,309,255,21,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,159,37,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G41004700103073,41,47,10307,3,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,344,224,86,56,30,0,0,24,18,0,0,6,10,0,10,0,0,0,0,0,0,0,559,519,40,28,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G41004700104001,41,47,10400,1,161,87,15,15,0,0,0,59,20,39,0,0,0,0,0,0,0,0,0,0,0,0,565,332,85,17,14,0,54,148,58,59,31,0,0,0,0,0,0,0,0,0,0,0,80,64,0,0,0,0,0,16,0,0,8,8,0,0,0,0,0,0,0,0,0,0
G41004700104002,41,47,10400,2,114,85,29,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510,341,156,151,3,0,2,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,362,360,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G41004700104003,41,47,10400,3,245,237,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,624,577,29,29,0,0,0,9,9,0,0,0,3,0,3,0,0,6,6,0,0,0,330,306,15,0,0,7,8,0,0,0,0,0,9,0,0,9,0,0,0,0,0,0
G41004700104004,41,47,10400,4,218,86,120,112,8,0,0,12,0,6,6,0,0,0,0,0,0,0,0,0,0,0,443,208,198,96,22,8,72,37,12,25,0,0,0,0,0,0,0,0,0,0,0,0,129,89,9,9,0,0,0,31,0,0,31,0,0,0,0,0,0,0,0,0,0,0
G41004700104005,41,47,10400,5,277,168,109,108,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,711,426,259,22,4,193,40,16,16,0,0,0,10,10,0,0,0,0,0,0,0,0,105,91,6,5,0,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0
G41004700105011,41,47,10501,1,405,377,7,0,7,0,0,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,951,862,19,8,0,11,0,70,62,8,0,0,0,0,0,0,0,0,0,0,0,0,134,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G41004700105012,41,47,10501,2,19,13,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,425,330,0,0,0,0,0,95,95,0,0,0,0,0,0,0,0,0,0,0,0,0,142,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G41004700105013,41,47,10501,3,378,296,0,0,0,0,0,82,82,0,0,0,0,0,0,0,0,0,0,0,0,0,1019,850,16,16,0,0,0,153,108,45,0,0,0,0,0,0,0,0,0,0,0,0,375,340,13,13,0,0,0,22,11,11,0,0,0,0,0,0,0,0,0,0,0,0
G41004700105014,41,47,10501,4,375,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,830,789,8,8,0,0,0,33,22,11,0,0,0,0,0,0,0,0,0,0,0,0,231,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G41004700105021,41,47,10502,1,750,537,213,197,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1936,1402,286,73,99,82,32,76,76,0,0,0,172,141,0,0,31,0,0,0,0,0,401,401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G41004700105022,41,47,10502,2,578,554,14,14,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1654,1574,15,15,0,0,0,65,65,0,0,0,0,0,0,0,0,0,0,0,0,0,234,223,0,0,0,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
G41004700105023,41,47,10502,3,151,134,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,330,310,20,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G41004700105031,41,47,10503,1,78,56,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,408,346,62,38,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,45,22,9,13,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0
G41004700105032,41,47,10503,2,205,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,427,341,29,29,0,0,0,0,0,0,0,0,57,57,0,0,0,0,0,0,0,0,108,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G41004700105033,41,47,10503,3,395,291,16,8,0,8,0,88,88,0,0,0,0,0,0,0,0,0,0,0,0,0,1151,1005,64,14,20,30,0,82,32,50,0,0,0,0,0,0,0,0,0,0,0,0,443,368,11,11,0,0,0,64,56,8,0,0,0,0,0,0,0,0,0,0,0,0
G41004700106001,41,47,10600,1,43,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G41004700106002,41,47,10600,2,118,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,774,703,62,62,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,216,168,48,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G41004700106003,41,47,10600,3,78,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,390,387,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,109,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G41004700107011,41,47,10701,1,243,207,36,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,845,798,47,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G41004700107012,41,47,10701,2,111,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,816,796,0,0,0,0,0,18,18,0,0,0,2,0,2,0,0,0,0,0,0,0,119,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G41004700107013,41,47,10701,3,155,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,542,27,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G41004700107014,41,47,10701,4,878,529,349,349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1867,1340,479,275,73,49,82,48,48,0,0,0,0,0,0,0,0,0,0,0,0,0,349,321,28,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G41004700107015,41,47,10701,5,289,121,168,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,786,605,181,81,44,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224,207,0,0,0,0,0,17,0,0,17,0,0,0,0,0,0,0,0,0,0,0
G41004700107021,41,47,10702,1,204,190,0,0,0,0,0,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,662,638,0,0,0,0,0,13,0,13,0,0,11,11,0,0,0,0,0,0,0,0,51,34,0,0,0,0,0,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0
G41004700107022,41,47,10702,2,538,395,94,94,0,0,0,49,49,0,0,0,0,0,0,0,0,0,0,0,0,0,1735,1505,128,14,29,44,41,102,102,0,0,0,0,0,0,0,0,0,0,0,0,0,443,399,44,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G41004700107023,41,47,10702,3,359,349,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1381,1334,4,0,4,0,0,35,35,0,0,0,8,8,0,0,0,0,0,0,0,0,864,843,6,0,6,0,0,5,5,0,0,0,10,0,0,0,10,0,0,0,0,0
G41004700108011,41,47,10801,1,346,310,36,12,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,632,522,80,40,6,34,0,8,4,4,0,0,22,0,22,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G41004700108012,41,47,10801,2,225,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,638,625,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G41004700108013,41,47,10801,3,266,258,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,826,810,4,0,4,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,312,260,0,0,0,0,0,42,26,0,16,0,10,0,0,10,0,0,0,0,0,0
G41004700108014,41,47,10801,4,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,470,424,14,0,0,14,0,32,32,0,0,0,0,0,0,0,0,0,0,0,0,0,58,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G41004700108015,41,47,10801,5,365,347,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,989,923,66,26,26,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G41004700108021,41,47,10802,1,90,69,21,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,992,958,20,0,11,9,0,0,0,0,0,0,0,0,0,0,0,14,14,0,0,0,269,241,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,0,0,0
G41004700108022,41,47,10802,2,155,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,713,685,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,274,274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G41004700108023,41,47,10802,3,199,80,119,101,5,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,602,484,112,10,38,48,16,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,44,21,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,5,0,0
G41004700108024,41,47,10802,4,593,388,153,145,8,0,0,39,39,0,0,0,13,13,0,0,0,0,0,0,0,0,1596,1232,312,173,61,78,0,43,15,28,0,0,0,0,0,0,0,9,9,0,0,0,319,314,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G41004909701001,41,49,970100,1,514,361,153,126,14,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1424,1073,337,161,64,63,49,3,0,3,0,0,11,11,0,0,0,0,0,0,0,0,283,283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
